Player,Years,Term,Position,Status,Age,2026-27,2027-28,2028-29,2029-30,2030-31,2031-32
Dylan Garand G,2 RFA,"","G",Minor,24,0.875,0.875,RFA,,,,0,3,3,True
Joel Blomqvist G,2 RFA,"","G",NHL,24,0.875,0.875,RFA,,,,0,15,15,True
Carter Mazur RW,2 RFA,"","RW, LW",Minor,24,0.875,0.875,RFA,,,,0,9,9,True
Zemgus Girgensons LW,1 UFA,"M-NTC","LW, RW",NHL,32,0.875,UFA,,,,,,,,False
Braeden Bowman RW,1 RFA,"ELC","RW",NHL,23,0.875,RFA,,,,,,,,True
Dylan Roobroeck C,1 RFA,"ELC","C",Minor,22,0.875,RFA,,,,,,,,True
Maxim Strbak D,3 RFA,"ELC","RD",Minor,21,0.874083,0.874083,0.874083,RFA,,,,,,True
Kai Schwindt LW,1 RFA,"ELC","LW",Minor,22,0.873333,RFA,,,,,,,,True
Austin Roest RW,1 RFA,"ELC","RW",Minor,22,0.87,RFA,,,,,,,,True
Ruslan Khazheev G,1 RFA,"ELC","G",Minor,21,0.87,RFA,,,,,0,0,0,True
Riley Mercer G,2 RFA,"ELC","G",Minor,22,0.869167,0.869167,RFA,,,,0,0,0,True
Avery Hayes RW,1 RFA,"ELC","RW, LW, C",Minor,23,0.8675,RFA,,,,,,,,True
Thomas Milic G,1 RFA,"ELC","G",Minor,23,0.866667,RFA,,,,,0,3,3,True
Luca Marrelli D,3 RFA,"ELC","RD",Minor,20,0.866527,0.866527,0.866527,RFA,,,,,,True
Quinton Burns D,2 RFA,"ELC","LD",Minor,21,0.865583,0.865583,RFA,,,,,,,True
Arseni Koromyslov D,2 RFA,"ELC","LD",Minor,22,0.861687,0.861687,RFA,,,,,,,True
Luke Mittelstadt D,2 RFA,"ELC","LD",Minor,23,0.861687,0.861687,RFA,,,,,,,True
Nolan Lalonde G,1 RFA,"ELC","G",Minor,22,0.860556,RFA,,,,,0,0,0,True
Hayes Hundley D,3 RFA,"ELC","D",Minor,21,0.8585,0.8585,0.8585,RFA,,,,,,True
Gabriel Eliasson D,3 RFA,"ELC","LD",Minor,19,0.856375,0.856375,0.856375,RFA,,,,,,True
Tomas Kralovic D,3 RFA,"ELC","RD",Minor,21,0.856375,0.856375,0.856375,RFA,,,,,,True
Tristan Bertucci D,2 RFA,"ELC","LD",Minor,21,0.854958,0.854958,RFA,,,,,,,True
Owen Protz D,3 RFA,"ELC","LD",Minor,20,0.853542,0.853542,0.853542,RFA,,,,,,True
Dominik Badinka D,3 RFA,"ELC","RD",Minor,20,0.853357,0.853357,0.853357,RFA,,,,,,True
Gregor Biber D,3 RFA,"ELC","LD",Minor,20,0.852125,0.852125,0.852125,RFA,,,,,,True
Matvei Shuravin D,3 RFA,"ELC","LD",Minor,20,0.85,0.85,0.85,RFA,,,,,,True
Georgi Romanov G,2 UFA,"","G",Minor,26,0.85,0.85,UFA,,,,0,10,10,True
Nick DeSimone D,2 UFA,"","RD",NHL,31,0.85,0.85,UFA,,,,0,98,98,False
Walker Duehr RW,2 UFA,"","RW",Minor,28,0.85,0.85,UFA,,,,0,95,95,False
Victor Mancini D,2 RFA,"","RD",NHL,24,0.85,0.85,RFA,,,,0,55,55,True
Sam Colangelo RW,1 UFA,"","RW",Minor,24,0.85,UFA,,,,,0,44,44,True
Sam Morton C,1 UFA,"","C",Minor,27,0.85,UFA,,,,,0,4,4,True
Ben Jones C,1 UFA,"","C, LW",Minor,27,0.85,UFA,,,,,0,56,56,True
Max Jones LW,1 UFA,"","LW, RW",Minor,28,0.85,UFA,,,,,0,305,305,False
Eduards Tralmaks RW,1 UFA,"","RW",Minor,29,0.85,UFA,,,,,0,0,0,True
Josh Brown D,1 UFA,"","RD, LD",Minor,32,0.85,UFA,,,,,0,300,300,False
Connor Ungar G,1 UFA,"","G",Minor,24,0.85,UFA,,,,,0,0,0,True
Erik Gustafsson D,1 UFA,"","LD",Minor,34,0.85,UFA,,,,,0,517,517,False
Kyle Keyser G,1 UFA,"","G",NHL,27,0.85,UFA,,,,,0,0,0,True
Jimmy Huntington C,1 UFA,"","C",Minor,27,0.85,UFA,,,,,0,0,0,True
Brett Leason RW,1 UFA,"","RW",Minor,27,0.85,UFA,,,,,0,226,226,False
Tye Felhaber LW,1 UFA,"","LW",Minor,28,0.85,UFA,,,,,0,5,5,True
Victor Ostman G,1 UFA,"","G",Minor,25,0.85,UFA,,,,,0,2,2,True
Chase Wouters C,1 UFA,"","C",Minor,26,0.85,UFA,,,,,0,0,0,True
Parker Wotherspoon D,1 UFA,"","LD",NHL,29,0.85,UFA,,,,,0,188,188,False
Jonas Rondbjerg LW,1 UFA,"","LW, RW",Minor,27,0.85,UFA,,,,,0,80,80,True
Dominic Toninato C,1 UFA,"","C",Minor,32,0.85,UFA,,,,,0,197,197,False
Connor Mylymok LW,1 UFA,"","LW",Minor,26,0.85,UFA,,,,,0,0,0,True
Dillon Boucher LW,1 UFA,"","LW",Minor,29,0.85,UFA,,,,,0,0,0,True
Brandon Halverson G,1 UFA,"","G",Minor,30,0.85,UFA,,,,,0,4,4,True
Mason Shaw C,1 UFA,"","C",Minor,27,0.85,UFA,,,,,0,82,82,False
Dylan Gambrell C,1 UFA,"","C",Minor,30,0.85,UFA,,,,,0,233,233,False
Justin Kirkland C,1 UFA,"","C",Minor,30,0.85,UFA,,,,,0,50,50,True
Jacob Lucchini C,1 UFA,"","C",Minor,31,0.85,UFA,,,,,0,54,54,True
Dylan Peterson C,1 UFA,"","C",Minor,24,0.85,UFA,,,,,0,0,0,True
Dillon Dube RW,1 UFA,"","RW, LW, C",Minor,28,0.85,UFA,,,,,0,325,325,False
Will Cranley G,1 UFA,"","G",Minor,24,0.85,UFA,,,,,0,0,0,True
Andrew Peeke D,1 UFA,"","RD",NHL,28,0.85,UFA,,,,,0,386,386,False
Noah Gregor RW,1 UFA,"","RW, LW",Minor,28,0.85,UFA,,,,,0,330,330,False
Isaac Poulter G,1 UFA,"","G",Minor,24,0.85,UFA,,,,,0,0,0,True
Zach Sawchenko G,1 UFA,"","G",Minor,28,0.85,UFA,,,,,0,7,7,True
Owen Sillinger C,1 UFA,"","C",Minor,28,0.85,UFA,,,,,0,1,1,True
Pheonix Copley G,1 UFA,"","G",Minor,34,0.85,UFA,,,,,0,78,78,True
Marc McLaughlin C,1 UFA,"","C",Minor,27,0.85,UFA,,,,,0,35,35,True
Ben Steeves LW,1 UFA,"","LW",Minor,24,0.85,UFA,,,,,0,0,0,True
Riley Tufte LW,1 UFA,"","LW",Minor,28,0.85,UFA,,,,,0,28,28,True
Matt Luff RW,1 UFA,"","RW",Minor,29,0.85,UFA,,,,,0,111,111,False
Liam Foudy RW,1 UFA,"","RW, C",Minor,26,0.85,UFA,,,,,0,105,105,False
Mitchell Chaffee RW,1 UFA,"","RW, LW",Minor,28,0.85,UFA,,,,,0,109,109,False
Alex Jefferies LW,1 UFA,"","LW",Minor,24,0.85,UFA,,,,,0,0,0,True
Henrik Tikkanen G,1 UFA,"","G",Minor,25,0.85,UFA,,,,,0,0,0,True
Nolan Foote LW,1 UFA,"","LW",Minor,25,0.85,UFA,,,,,0,42,42,True
Oliver Okuliar LW,1 UFA,"","LW",Minor,26,0.85,UFA,,,,,0,0,0,True
David Gustafsson C,1 UFA,"","C",Minor,26,0.85,UFA,,,,,0,149,149,False
Taylor Gauthier G,1 UFA,"","G",Minor,25,0.85,UFA,,,,,0,0,0,True
Jonny Brodzinski RW,1 UFA,"","RW, LW",NHL,33,0.85,UFA,,,,,0,264,264,False
Josh Dunne LW,1 UFA,"","LW, C",Minor,27,0.85,UFA,,,,,0,50,50,True
Riley Duran C,1 UFA,"","C",Minor,24,0.85,UFA,,,,,0,2,2,True
Navrin Mutter LW,1 UFA,"","LW",Minor,25,0.85,UFA,,,,,0,0,0,True
Jiri Patera G,1 UFA,"","G",Minor,27,0.85,UFA,,,,,0,9,9,True
Conor Sheary RW,1 UFA,"","RW, LW",NHL,34,0.85,UFA,,,,,0,655,655,False
Jason Polin LW,1 UFA,"","LW, RW, C",Minor,27,0.85,UFA,,,,,0,13,13,True
Aidan McDonough LW,1 UFA,"","LW",Minor,26,0.85,UFA,,,,,0,6,6,True
Matt Villalta G,1 UFA,"","G",Minor,27,0.85,UFA,,,,,0,3,3,True
John Leonard RW,1 UFA,"","RW, LW",Minor,28,0.85,UFA,,,,,0,81,81,True
Wilmer Skoog LW,1 UFA,"","LW, C",Minor,27,0.85,UFA,,,,,0,3,3,True
Carter Gylander G,1 UFA,"","G",Minor,25,0.85,UFA,,,,,0,0,0,True
Sam Lafferty RW,1 UFA,"","RW, C",NHL,31,0.85,UFA,,,,,0,378,378,False
Bokondji Imama RW,1 UFA,"","RW, LW",Minor,30,0.85,UFA,,,,,0,33,33,True
Alex Belzile RW,1 UFA,"","RW",Minor,35,0.85,UFA,,,,,0,44,44,True
Lucas Condotta LW,1 UFA,"","LW",Minor,28,0.85,UFA,,,,,0,11,11,True
Sam Poulin RW,1 UFA,"","RW",Minor,25,0.85,UFA,,,,,0,15,15,True
Sean Farrell C,1 UFA,"","C",Minor,24,0.85,UFA,,,,,0,6,6,True
Philippe Daoust C,1 UFA,"","C",Minor,24,0.85,UFA,,,,,0,0,0,True
Jansen Harkins C,1 UFA,"","C, RW, LW",NHL,29,0.85,UFA,,,,,0,305,305,False
Nick Abruzzese C,1 UFA,"","C",Minor,27,0.85,UFA,,,,,0,11,11,True
Scott Sabourin RW,1 UFA,"","RW, LW",Minor,34,0.85,UFA,,,,,0,73,73,True
Vinni Lettieri C,1 UFA,"","C",Minor,31,0.85,UFA,,,,,0,155,155,False
Samuel Hlavaj G,1 UFA,"","G",Minor,25,0.85,UFA,,,,,0,0,0,True
Georgii Merkulov RW,1 UFA,"","RW, C",Minor,25,0.85,UFA,,,,,0,11,11,True
Oskar Sundqvist C,1 UFA,"","C, RW",NHL,32,0.85,UFA,,,,,0,545,545,False
Sasha Pastujov RW,1 RFA,"","RW",Minor,23,0.85,RFA,,,,,0,0,0,True
William Stromgren RW,1 RFA,"","RW, LW",Minor,23,0.85,RFA,,,,,0,3,3,True
Rory Kerins C,1 RFA,"","C, LW, RW",Minor,24,0.85,RFA,,,,,0,9,9,True
Aku Raty RW,1 RFA,"","RW",Minor,25,0.85,RFA,,,,,0,1,1,True
Aatu Jamsen RW,1 RFA,"","RW",Minor,24,0.85,RFA,,,,,0,0,0,True
Francesco Pinelli C,1 RFA,"","C",Minor,23,0.85,RFA,,,,,0,0,0,True
Martin Chromiak RW,1 RFA,"","RW",Minor,24,0.85,RFA,,,,,0,0,0,True
Jan Jenik C,1 RFA,"","C",Minor,25,0.85,RFA,,,,,0,24,24,True
Ethan Cardwell RW,1 RFA,"","RW, LW",Minor,24,0.85,RFA,,,,,0,13,13,True
Jon-Randall Avon C,1 RFA,"","C",Minor,23,0.85,RFA,,,,,0,0,0,True
Lleyton Roed LW,1 RFA,"","LW",Minor,24,0.85,RFA,,,,,0,0,0,True
Logan Morrison C,1 RFA,"","C",Minor,24,0.85,RFA,,,,,0,4,4,True
Matt Stienburg C,1 RFA,"","C",Minor,25,0.85,RFA,,,,,0,8,8,True
Joe Fleming RW,1 RFA,"","RW",Minor,23,0.85,RFA,,,,,0,0,0,True
Jakub Demek C,1 RFA,"","C",Minor,23,0.85,RFA,,,,,0,0,0,True
Fabian Lysell RW,1 RFA,"","RW",Minor,23,0.85,RFA,,,,,0,12,12,True
Caedan Bankier C,1 RFA,"","C",Minor,23,0.85,RFA,,,,,0,0,0,True
Zach Dean C,1 RFA,"","C",Minor,23,0.85,RFA,,,,,0,9,9,True
Joshua Roy LW,1 RFA,"","LW, RW",Minor,23,0.85,RFA,,,,,0,38,38,True
Viktor Neuchev LW,1 RFA,"","LW",Minor,22,0.85,RFA,,,,,0,0,0,True
James Malatesta LW,1 RFA,"","LW",Minor,23,0.85,RFA,,,,,0,13,13,True
Xavier Parent LW,1 RFA,"","LW, RW, C",Minor,25,0.85,RFA,,,,,0,5,5,True
Jacob Gaucher C,1 RFA,"","C, LW",Minor,25,0.85,RFA,,,,,0,8,8,True
Danila Klimovich RW,1 RFA,"","RW",Minor,23,0.85,RFA,,,,,0,0,0,True
Aleksei Kolosov G,1 RFA,"","G",Minor,24,0.85,RFA,,,,,0,21,21,True
Ivan Ivan LW,1 RFA,"","LW, C",Minor,24,0.85,RFA,,,,,0,49,49,True
Luke Cavallin G,1 RFA,"","G",Minor,25,0.85,RFA,,,,,0,0,0,True
Simon Zajicek G,1 RFA,"","G",Minor,25,0.85,RFA,,,,,0,0,0,True
Cameron Butler RW,1 RFA,"","RW",Minor,24,0.85,RFA,,,,,0,1,1,True
Chase Stillman RW,1 RFA,"","RW",Minor,23,0.85,RFA,,,,,0,0,0,True
John Beecher C,1 RFA,"","C, LW",Minor,25,0.85,RFA,,,,,0,165,165,False
Brett Berard RW,1 RFA,"","RW, LW",Minor,23,0.85,RFA,,,,,0,48,48,True
Jared Davidson LW,1 RFA,"","LW, C",Minor,24,0.85,RFA,,,,,0,10,10,True
Hunter McKown C,1 RFA,"","C",Minor,24,0.85,RFA,,,,,0,12,12,True
Xavier Bourgault LW,1 RFA,"","LW, RW",Minor,23,0.85,RFA,,,,,0,2,2,True
Tyler Boucher RW,1 RFA,"","RW",Minor,23,0.85,RFA,,,,,0,0,0,True
Ryan Suzuki C,1 RFA,"","C",Minor,25,0.85,RFA,,,,,0,2,2,True
Mads Sogaard G,1 RFA,"","G",Minor,25,0.85,RFA,,,,,0,31,31,True
Olivier Rodrigue G,1 RFA,"","G",Minor,26,0.85,RFA,,,,,0,2,2,True
Ryan Tverberg RW,1 RFA,"","RW, C",Minor,24,0.85,RFA,,,,,0,2,2,True
Jacob Quillan C,1 RFA,"","C",Minor,24,0.85,RFA,,,,,0,24,24,True
Cam Allen D,2 RFA,"ELC","RD",Minor,21,0.844333,0.844333,RFA,,,,,,,True
Elias Pettersson D,1 RFA,"ELC","LD",NHL,22,0.844333,RFA,,,,,,,,True
Michael Buchinger D,1 RFA,"ELC","LD",Minor,22,0.844333,RFA,,,,,,,,True
Isaiah George D,1 RFA,"ELC","LD, RD",Minor,22,0.844333,RFA,,,,,,,,True
Jesse Pulkkinen D,1 RFA,"ELC","LD",Minor,21,0.842917,RFA,,,,,,,,True
Gavin McCarthy D,3 RFA,"ELC","RD",Minor,21,0.842208,0.842208,0.842208,RFA,,,,,,True
Dennis Hildeby G,2 RFA,"","G",Minor,25,0.841667,0.841667,RFA,,,,0,26,26,True
Axel Hurtig D,3 RFA,"ELC","LD",Minor,21,0.8415,0.8415,0.8415,RFA,,,,,,True
Viggo Gustafsson D,3 RFA,"ELC","LD",Minor,19,0.8415,0.8415,0.8415,RFA,,,,,,True
Noel Fransen D,3 RFA,"ELC","LD",Minor,20,0.8415,0.8415,0.8415,RFA,,,,,,True
Terrell Goldsmith D,2 RFA,"ELC","LD",Minor,21,0.841027,0.841027,RFA,,,,,,,True
Vincent Borgesi D,2 RFA,"ELC","D",Minor,22,0.839375,0.839375,RFA,,,,,,,True
Sawyer Mynio D,2 RFA,"ELC","LD",Minor,21,0.838667,0.838667,RFA,,,,,,,True
Emil Pieniniemi D,2 RFA,"ELC","LD",Minor,21,0.838667,0.838667,RFA,,,,,,,True
Dryden Hunt LW,1 UFA,"","LW, RW",Minor,30,0.8375,UFA,,,,,0,238,238,False
Alexander Holtz RW,1 RFA,"","RW, LW",NHL,24,0.8375,RFA,,,,,0,191,191,False
Spencer Gill D,3 RFA,"ELC","RD",Junior,20,0.83725,0.83725,0.83725,RFA,,,,,,True
Etienne Morin D,2 RFA,"ELC","LD",Minor,21,0.83725,0.83725,RFA,,,,,,,True
Gustav Stjernberg D,2 RFA,"ELC","D",Minor,23,0.833,0.833,RFA,,,,,,,True
Ben Dexheimer D,1 RFA,"ELC","D",Minor,24,0.833,RFA,,,,,,,,True
Nikita Prishchepov C,1 RFA,"ELC","C",Minor,22,0.831667,RFA,,,,,,,,True
Andrew Gibson D,2 RFA,"ELC","RD",Minor,21,0.831583,0.831583,RFA,,,,,,,True
Caden Price D,2 RFA,"ELC","LD",Minor,21,0.831348,0.831348,RFA,,,,,,,True
Daniel Nieminen D,3 RFA,"ELC","D",Minor,20,0.82875,0.82875,0.82875,RFA,,,,,,True
Jake Christiansen D,1 UFA,"","LD, RD",NHL,26,0.82875,UFA,,,,,0,152,152,False
Trey Taylor D,1 RFA,"ELC","LD",Minor,24,0.82875,RFA,,,,,,,,True
Connor Punnett D,1 RFA,"ELC","LD",Minor,23,0.82875,RFA,,,,,,,,True
Viking Gustafsson Nyberg D,1 RFA,"ELC","LD",Minor,22,0.82875,RFA,,,,,,,,True
Dyllan Gill D,1 RFA,"ELC","RD",Minor,22,0.82875,RFA,,,,,,,,True
Jakob Pelletier LW,2 UFA,"","LW, RW",Minor,25,0.825,0.825,UFA,,,,0,91,91,False
Jack Finley C,2 RFA,"","C",Minor,23,0.825,0.825,RFA,,,,0,45,45,True
Tyson Kozak C,2 RFA,"","C, LW, RW",Minor,23,0.825,0.825,RFA,,,,0,67,67,True
Oskar Back LW,1 UFA,"","LW",NHL,26,0.825,UFA,,,,,0,145,145,False
Justin Sourdif C,1 RFA,"","C, RW",NHL,24,0.825,RFA,,,,,0,82,82,False
Bronson Ride D,3 RFA,"ELC","LD",Minor,21,0.824925,0.824925,0.824925,RFA,,,,,,True
Ty Nelson D,1 RFA,"ELC","RD",Minor,22,0.823792,RFA,,,,,,,,True
Leon Muggli D,3 RFA,"ELC","LD",Minor,20,0.821667,0.821667,0.821667,RFA,,,,,,True
Leo Sahlin Wallenius D,3 RFA,"ELC","LD",Minor,20,0.82025,0.82025,0.82025,RFA,,,,,,True
Lukas Fischer D,3 RFA,"ELC","LD",Junior,19,0.82025,0.82025,0.82025,RFA,,,,,,True
Tomas Lavoie D,3 RFA,"ELC","RD",Junior,20,0.82025,0.82025,0.82025,RFA,,,,,,True
Alfons Freij D,3 RFA,"ELC","LD",Minor,20,0.82025,0.82025,0.82025,RFA,,,,,,True
Charlie Elick D,3 RFA,"ELC","RD",Junior,20,0.82025,0.82025,0.82025,RFA,,,,,,True
Bryce Pickford D,3 RFA,"ELC","D",Minor,20,0.82025,0.82025,0.82025,RFA,,,,,,True
Jared Woolley D,3 RFA,"ELC","LD",Junior,20,0.814583,0.814583,0.814583,RFA,,,,,,True
Peyton Kettles D,3 RFA,"ELC50","RD",Junior,19,0.814583,0.814583,0.814583,RFA,,,,,,True
Kaden Hammell D,2 RFA,"ELC","RD",Minor,21,0.814583,0.814583,RFA,,,,,,,True
Luca Cagnoni D,1 RFA,"ELC","LD",Minor,21,0.814583,RFA,,,,,,,,True
Tim Washe C,1 UFA,"","C",Minor,25,0.8125,UFA,,,,,0,41,41,True
Matt Tomkins G,1 UFA,"","G",Minor,32,0.8125,UFA,,,,,0,6,6,True
Cole Guttman RW,1 UFA,"","RW, C",Minor,27,0.8125,UFA,,,,,0,41,41,True
Andre Lee LW,1 UFA,"","LW",Minor,26,0.8125,UFA,,,,,0,26,26,True
John Hayden C,1 UFA,"","C, RW",Minor,31,0.8125,UFA,,,,,0,272,272,False
Arshdeep Bains LW,1 UFA,"","LW",Minor,25,0.8125,UFA,,,,,0,49,49,True
Mackenzie MacEachern LW,1 UFA,"","LW, RW",Minor,32,0.8125,UFA,,,,,0,131,131,False
Nikita Tolopilo G,1 UFA,"","G",Minor,26,0.8125,UFA,,,,,0,23,23,True
Tristen Nielsen RW,1 UFA,"","RW, LW, C",Minor,26,0.8125,UFA,,,,,0,4,4,True
Trent Miner G,1 UFA,"","G",Minor,25,0.8125,UFA,,,,,0,6,6,True
Colin Blackwell RW,1 UFA,"","RW, LW, C",NHL,33,0.8125,UFA,,,,,0,368,368,False
Cameron Hughes LW,1 UFA,"","LW, RW, C",Minor,29,0.8125,UFA,,,,,0,5,5,True
Remi Poirier G,1 UFA,"","G",Minor,24,0.8125,UFA,,,,,0,0,0,True
Tyler Pitlick RW,1 UFA,"","RW",Minor,34,0.8125,UFA,,,,,0,452,452,False
Ozzy Wiesblatt RW,1 UFA,"","RW",NHL,24,0.8125,UFA,,,,,0,45,45,True
Matt Murray G,1 UFA,"","G",Minor,28,0.8125,UFA,,,,,0,4,4,True
Cameron Hebig C,1 UFA,"","C",Minor,29,0.8125,UFA,,,,,0,0,0,True
Ben McCartney LW,1 UFA,"","LW",Minor,25,0.8125,UFA,,,,,0,2,2,True
Jaxson Stauber G,1 UFA,"","G",Minor,27,0.8125,UFA,,,,,0,12,12,True
Parker Ford C,1 UFA,"","C, RW",Minor,26,0.8125,UFA,,,,,0,18,18,True
Juha Jaaska LW,1 UFA,"","LW",Minor,28,0.8125,UFA,,,,,0,18,18,True
Justin Dowling C,1 UFA,"","C",Minor,35,0.8125,UFA,,,,,0,154,154,False
Anton Blidh LW,1 UFA,"","LW, RW",Minor,31,0.8125,UFA,,,,,0,89,89,False
Spencer Martin G,1 UFA,"","G",Minor,31,0.8125,UFA,,,,,0,72,72,True
Filip Hallander RW,1 UFA,"","RW, LW, C",Minor,26,0.8125,UFA,,,,,0,16,16,True
Spencer Smallman RW,1 UFA,"","RW",Minor,29,0.8125,UFA,,,,,0,0,0,True
Mitchell Gibson G,1 UFA,"","G",Minor,27,0.8125,UFA,,,,,0,0,0,True
Michael DiPietro G,1 UFA,"","G",NHL,27,0.8125,UFA,,,,,0,4,4,True
Carson Meyer RW,1 UFA,"","RW",Minor,29,0.8125,UFA,,,,,0,41,41,True
Mason Geertsen LW,1 UFA,"","LW, RW",Minor,31,0.8125,UFA,,,,,0,30,30,True
Cole Reinhardt LW,1 UFA,"","LW",Minor,26,0.8125,UFA,,,,,0,77,77,True
MacKenzie Entwistle RW,1 UFA,"","RW",Minor,27,0.8125,UFA,,,,,0,193,193,False
Angus Crookshank RW,1 UFA,"","RW, LW, C",Minor,26,0.8125,UFA,,,,,0,29,29,True
Hayden Hodgson RW,1 UFA,"","RW, LW",Minor,30,0.8125,UFA,,,,,0,19,19,True
Bo Groulx C,1 UFA,"","C",Minor,26,0.8125,UFA,,,,,0,78,78,True
Michael Pezzetta LW,1 UFA,"","LW",Minor,28,0.8125,UFA,,,,,0,209,209,False
Nikita Nesterenko LW,1 RFA,"","LW, RW",NHL,24,0.8125,RFA,,,,,0,61,61,True
Devon Levi G,1 RFA,"","G",Minor,24,0.8125,RFA,,,,,0,39,39,True
Aatu Raty C,1 RFA,"","C",NHL,23,0.8125,RFA,,,,,0,114,114,False
Colten Ellis G,1 RFA,"","G",Minor,25,0.8125,RFA,,,,,0,16,16,True
Tomas Cibulka D,2 RFA,"ELC","LD",Minor,22,0.81175,0.81175,RFA,,,,,,,True
Landon Sim D,2 RFA,"ELC","LD, RW",Minor,22,0.81175,0.81175,RFA,,,,,,,True
Niilopekka Muhonen D,3 RFA,"ELC","LD",Junior,20,0.8075,0.8075,0.8075,RFA,,,,,,True
Haydn Fleury D,1 UFA,"","LD",NHL,30,0.8075,UFA,,,,,0,345,345,False
Abram Wiebe D,1 RFA,"ELC","LD",Minor,23,0.8075,RFA,,,,,,,,True
Hunter Brzustewicz D,1 RFA,"ELC","RD",Minor,21,0.8075,RFA,,,,,,,,True
Artem Duda D,1 RFA,"ELC","LD",Minor,22,0.8075,RFA,,,,,,,,True
Charles-Alexis Legault D,1 RFA,"ELC","RD",Minor,22,0.8075,RFA,,,,,,,,True
Mikael Diotte D,1 RFA,"ELC","RD",Minor,23,0.8075,RFA,,,,,,,,True
Adam Engstrom D,1 RFA,"ELC","RD, LD",Minor,22,0.8075,RFA,,,,,,,,True
Beau Akey D,2 RFA,"ELC","RD",Minor,21,0.806792,0.806792,RFA,,,,,,,True
Elias Salomonsson D,1 RFA,"ELC","RD",NHL,22,0.80325,RFA,,,,,,,,True
Calle Odelius D,1 RFA,"ELC","LD",Minor,22,0.80325,RFA,,,,,,,,True
Vsevolod Komarov D,1 RFA,"ELC","RD",Minor,22,0.80325,RFA,,,,,,,,True
Stian Solberg D,3 RFA,"ELC","LD",Minor,20,0.800417,0.800417,0.800417,RFA,,,,,,True
Adam Jiricek D,3 RFA,"ELC","RD",Junior,20,0.800417,0.800417,0.800417,RFA,,,,,,True
Erik Portillo G,1 UFA,"","G",Minor,25,0.8,UFA,,,,,0,1,1,True
Kyle MacLean LW,1 UFA,"","LW",Minor,27,0.8,UFA,,,,,0,172,172,False
Clay Stevenson G,1 UFA,"","G",Minor,27,0.8,UFA,,,,,0,5,5,True
Alex Turcotte C,1 RFA,"","C, LW",NHL,25,0.8,RFA,,,,,0,162,162,False
Lukas Dragicevic D,2 RFA,"ELC","RD",Minor,21,0.799708,0.799708,RFA,,,,,,,True
Theo Lindstein D,2 RFA,"ELC","LD",Minor,21,0.799708,0.799708,RFA,,,,,,,True
Connor Mackey D,2 UFA,"","LD, RD",Minor,29,0.796875,0.796875,UFA,,,,0,45,45,True
Ben Danford D,3 RFA,"ELC","RD",Junior,20,0.795648,0.795648,0.795648,RFA,,,,,,True
Kirill Kirsanov D,1 RFA,"ELC","LD",Minor,23,0.793687,RFA,,,,,,,,True
Ethan Edwards D,1 RFA,"ELC","LD",Minor,24,0.793687,RFA,,,,,,,,True
Sean Behrens D,1 RFA,"ELC","LD",Minor,23,0.791208,RFA,,,,,,,,True
Jack Peart D,1 RFA,"ELC","LD",Minor,23,0.791208,RFA,,,,,,,,True
Ryan Ufko D,1 RFA,"ELC","RD, LD",Minor,23,0.791208,RFA,,,,,,,,True
Shai Buium D,1 RFA,"ELC","LD",Minor,23,0.791208,RFA,,,,,,,,True
Harrison Brunicke D,3 RFA,"ELC","RD",Junior,20,0.789792,0.789792,0.789792,RFA,,,,,,True
Loke Johansson D,3 RFA,"ELC","LD",Minor,20,0.789083,0.789083,0.789083,RFA,,,,,,True
Matthew Andonovski D,2 RFA,"ELC","LD",Junior,21,0.789083,0.789083,RFA,,,,,,,True
Tyler Tucker D,1 UFA,"","LD, RD",NHL,26,0.78625,UFA,,,,,0,159,159,False
Drew Fortescue D,2 RFA,"ELC","LD",Minor,21,0.784833,0.784833,RFA,,,,,,,True
Ryan Chesley D,2 RFA,"ELC","RD",Minor,22,0.784833,0.784833,RFA,,,,,,,True
Caleb MacDonald D,1 RFA,"ELC","LD",Minor,23,0.784125,RFA,,,,,,,,True
Mattias Havelid D,2 RFA,"ELC","RD",Minor,22,0.783417,0.783417,RFA,,,,,,,True
Anton Johansson D,2 RFA,"ELC","RD",Minor,22,0.782,0.782,RFA,,,,,,,True
Tristan Luneau D,1 RFA,"ELC","RD",NHL,22,0.780583,RFA,,,,,,,,True
Noah Warren D,1 RFA,"ELC","RD",Minor,22,0.780583,RFA,,,,,,,,True
Marek Alscher D,1 RFA,"ELC","LD, RD",Minor,22,0.780583,RFA,,,,,,,,True
Blake Smith D,2 RFA,"ELC","D",Minor,21,0.779167,0.779167,RFA,,,,,,,True
Hunter McDonald D,2 UFA,"","LD",Minor,24,0.775625,0.775625,UFA,,,,0,1,1,True
Otto Salin D,2 RFA,"ELC","RD",Minor,22,0.775625,0.775625,RFA,,,,,,,True
Stevie Leskovar D,2 RFA,"ELC","LD",Minor,21,0.7735,0.7735,RFA,,,,,,,True
Chase Pietila D,2 RFA,"ELC","RD",Minor,22,0.7735,0.7735,RFA,,,,,,,True
Alex Gagne D,1 RFA,"ELC","LD",Minor,24,0.7735,RFA,,,,,,,,True
Tanner Molendyk D,2 RFA,"ELC","LD",Minor,21,0.772792,0.772792,RFA,,,,,,,True
Josh Mahura D,1 UFA,"","LD, RD",NHL,28,0.771375,UFA,,,,,0,278,278,False
Jackson Edward D,1 RFA,"ELC","LD",Minor,22,0.770667,RFA,,,,,,,,True
